date,location,value
2020-03-21,44,46
2020-03-21,45,155
2020-03-21,46,6
2020-03-21,47,272
2020-03-21,48,522
2020-03-21,49,108
2020-03-21,50,44
2020-03-21,51,120
2020-03-21,53,1151
2020-03-21,54,12
2020-03-21,55,255
2020-03-21,56,21
2020-03-21,60,0
2020-03-21,66,15
2020-03-21,69,0
2020-03-21,72,21
2020-03-21,78,6
2020-03-21,US,22868
2020-03-28,01,563
2020-03-28,02,72
2020-03-28,04,669
2020-03-28,05,287
2020-03-28,06,3690
2020-03-28,08,1265
2020-03-28,09,1330
2020-03-28,10,169
2020-03-28,11,206
2020-03-28,12,3000
2020-03-28,13,1811
2020-03-28,15,113
2020-03-28,16,192
2020-03-28,17,2738
2020-03-28,18,1105
2020-03-28,19,229
2020-03-28,20,209
2020-03-28,21,293
2020-03-28,22,2552
2020-03-28,23,141
2020-03-28,24,802
2020-03-28,25,3734
2020-03-28,26,4110
2020-03-28,27,307
2020-03-28,28,523
2020-03-28,29,755
2020-03-28,30,102
2020-03-28,31,58
2020-03-28,32,465
2020-03-28,33,126
2020-03-28,34,9797
2020-03-28,35,153
2020-03-28,36,40683
2020-03-28,37,764
2020-03-28,38,66
2020-03-28,39,1159
2020-03-28,40,324
2020-03-28,41,342
2020-03-28,42,2446
2020-03-28,44,173
2020-03-28,45,486
2020-03-28,46,54
2020-03-28,47,1207
2020-03-28,48,1873
2020-03-28,49,484
2020-03-28,50,162
2020-03-28,51,583
2020-03-28,53,2237
2020-03-28,54,84
2020-03-28,55,773
2020-03-28,56,59
2020-03-28,60,0
2020-03-28,66,40
2020-03-28,69,0
2020-03-28,72,79
2020-03-28,78,16
2020-03-28,US,95740
2020-04-04,01,920
2020-04-04,02,86
2020-04-04,04,1246
2020-04-04,05,334
2020-04-04,06,7742
2020-04-04,08,2448
2020-04-04,09,3752
2020-04-04,10,379
2020-04-04,11,598
2020-04-04,12,7774
2020-04-04,13,3794
2020-04-04,15,202
2020-04-04,16,788
2020-04-04,17,6866
2020-04-04,18,2720
2020-04-04,19,489
2020-04-04,20,432
2020-04-04,21,537
2020-04-04,22,9181
2020-04-04,23,245
2020-04-04,24,2130
2020-04-04,25,7479
2020-04-04,26,9575
2020-04-04,27,424
2020-04-04,28,792
2020-04-04,29,1474
2020-04-04,30,136
2020-04-04,31,225
2020-04-04,32,1116
2020-04-04,33,353
2020-04-04,34,23000
2020-04-04,35,298
2020-04-04,36,61423
2020-04-04,37,1466
2020-04-04,38,92
2020-04-04,39,2333
2020-04-04,40,784
2020-04-04,41,420
2020-04-04,42,7599
2020-04-04,44,567
2020-04-04,45,1257
2020-04-04,46,144
2020-04-04,47,1811
2020-04-04,48,4112
2020-04-04,49,826
2020-04-04,50,250
2020-04-04,51,1667
2020-04-04,53,3217
2020-04-04,54,186
2020-04-04,55,975
2020-04-04,56,105
2020-04-04,60,0
2020-04-04,66,38
2020-04-04,69,8
2020-04-04,72,352
2020-04-04,78,18
2020-04-04,US,187185
2020-04-11,01,1603
2020-04-11,02,86
2020-04-11,04,1374
2020-04-11,05,485
2020-04-11,06,8869
2020-04-11,08,2325
2020-04-11,09,6234
2020-04-11,10,886
2020-04-11,11,876
2020-04-11,12,6957
2020-04-11,13,5999
2020-04-11,15,114
2020-04-11,16,374
2020-04-11,17,8823
2020-04-11,18,3482
2020-04-11,19,723
2020-04-11,20,577
2020-04-11,21,776
2020-04-11,22,7518
2020-04-11,23,160
2020-04-11,24,4569
2020-04-11,25,11124
2020-04-11,26,9380
2020-04-11,27,562
2020-04-11,28,1187
2020-04-11,29,1798
2020-04-11,30,112
2020-04-11,31,378
2020-04-11,32,960
2020-04-11,33,345
2020-04-11,34,24027
2020-04-11,35,585
2020-04-11,36,67193
2020-04-11,37,1868
2020-04-11,38,107
2020-04-11,39,2511
2020-04-11,40,707
2020-04-11,41,472
2020-04-11,42,11275
2020-04-11,44,1543
2020-04-11,45,1294
2020-04-11,46,414
2020-04-11,47,1810
2020-04-11,48,6456
2020-04-11,49,779
2020-04-11,50,250
2020-04-11,51,2670
2020-04-11,53,3187
2020-04-11,54,295
2020-04-11,55,1183
2020-04-11,56,74
2020-04-11,60,0
2020-04-11,66,40
2020-04-11,69,3
2020-04-11,72,336
2020-04-11,78,11
2020-04-11,US,217746
2020-04-18,01,1495
2020-04-18,02,57
2020-04-18,04,1331
2020-04-18,05,516
2020-04-18,06,8785
2020-04-18,08,2534
2020-04-18,09,6040
2020-04-18,10,1059
2020-04-18,11,888
2020-04-18,12,6998
2020-04-18,13,5510
2020-04-18,15,109
2020-04-18,16,259
2020-04-18,17,9980
2020-04-18,18,3206
2020-04-18,19,1003
2020-04-18,20,546
2020-04-18,21,1014
2020-04-18,22,3566
2020-04-18,23,231
2020-04-18,24,4632
2020-04-18,25,13512
2020-04-18,26,7186
2020-04-18,27,782
2020-04-18,28,1332
2020-04-18,29,1471
2020-04-18,30,49
2020-04-18,31,550
2020-04-18,32,924
2020-04-18,33,457
2020-04-18,34,23269
2020-04-18,35,707
2020-04-18,36,56448
2020-04-18,37,1974
2020-04-18,38,235
2020-04-18,39,3972
2020-04-18,40,597
2020-04-18,41,473
2020-04-18,42,9933
2020-04-18,44,2142
2020-04-18,45,1037
2020-04-18,46,916
2020-04-18,47,1457
2020-04-18,48,5681
2020-04-18,49,710
2020-04-18,50,92
2020-04-18,51,2976
2020-04-18,53,1342
2020-04-18,54,208
2020-04-18,55,986
2020-04-18,56,48
2020-04-18,60,0
2020-04-18,66,3
2020-04-18,69,3
2020-04-18,72,330
2020-04-18,78,2
2020-04-18,US,201563
2020-04-25,01,1314
2020-04-25,02,25
2020-04-25,04,1562
2020-04-25,05,1167
2020-04-25,06,11877
2020-04-25,08,3921
2020-04-25,09,7033
2020-04-25,10,1038
2020-04-25,11,1033
2020-04-25,12,5347
2020-04-25,13,5553
2020-04-25,15,31
2020-04-25,16,232
2020-04-25,17,12617
2020-04-25,18,3758
2020-04-25,19,2579
2020-04-25,20,1314
2020-04-25,21,1208
2020-04-25,22,2932
2020-04-25,23,118
2020-04-25,24,5440
2020-04-25,25,16976
2020-04-25,26,6283
2020-04-25,27,1237
2020-04-25,28,1744
2020-04-25,29,1356
2020-04-25,30,19
2020-04-25,31,1470
2020-04-25,32,913
2020-04-25,33,455
2020-04-25,34,24078
2020-04-25,35,862
2020-04-25,36,44669
2020-04-25,37,2440
2020-04-25,38,275
2020-04-25,39,5365
2020-04-25,40,729
2020-04-25,41,409
2020-04-25,42,9501
2020-04-25,44,2638
2020-04-25,45,1005
2020-04-25,46,605
2020-04-25,47,2600
2020-04-25,48,5449
2020-04-25,49,1031
2020-04-25,50,40
2020-04-25,51,4313
2020-04-25,53,1543
2020-04-25,54,225
2020-04-25,55,1488
2020-04-25,56,182
2020-04-25,60,0
2020-04-25,66,5
2020-04-25,69,0
2020-04-25,72,189
2020-04-25,78,2
2020-04-25,US,210195
2020-05-02,01,1585
2020-05-02,02,26
2020-05-02,04,2078
2020-05-02,05,461
2020-05-02,06,10979
2020-05-02,08,3257
2020-05-02,09,4704
2020-05-02,10,1462
2020-05-02,11,1098
2020-05-02,12,4624
2020-05-02,13,5109
2020-05-02,15,15
2020-05-02,16,174
2020-05-02,17,16728
2020-05-02,18,4896
2020-05-02,19,3551
2020-05-02,20,1750
2020-05-02,21,964
2020-05-02,22,2628
2020-05-02,23,188
2020-05-02,24,6707
2020-05-02,25,12915
2020-05-02,26,6133
2020-05-02,27,2786
2020-05-02,28,1723
2020-05-02,29,1421
2020-05-02,30,10
2020-05-02,31,2598
2020-05-02,32,850
2020-05-02,33,632
2020-05-02,34,18219
2020-05-02,35,1072
2020-05-02,36,30834
2020-05-02,37,2820
2020-05-02,38,350
2020-05-02,39,3748
2020-05-02,40,657
2020-05-02,41,382
2020-05-02,42,9341
2020-05-02,44,2160
2020-05-02,45,1236
2020-05-02,46,441
2020-05-02,47,3472
2020-05-02,48,6764
2020-05-02,49,1037
2020-05-02,50,43
2020-05-02,51,5372
2020-05-02,53,1684
2020-05-02,54,175
2020-05-02,55,1973
2020-05-02,56,88
2020-05-02,60,0
2020-05-02,66,4
2020-05-02,69,0
2020-05-02,72,450
2020-05-02,78,11
2020-05-02,US,194385
2020-05-09,01,2057
2020-05-09,02,13
2020-05-09,04,2596
2020-05-09,05,375
2020-05-09,06,13211
2020-05-09,08,3150
2020-05-09,09,3697
2020-05-09,10,1239
2020-05-09,11,1305
2020-05-09,12,4538
2020-05-09,13,4257
2020-05-09,15,11
2020-05-09,16,144
2020-05-09,17,17580
2020-05-09,18,4437
2020-05-09,19,3028
2020-05-09,20,1944
2020-05-09,21,1561
2020-05-09,22,2277
2020-05-09,23,255
2020-05-09,24,7061
2020-05-09,25,10480
2020-05-09,26,3608
2020-05-09,27,4558
2020-05-09,28,1937
2020-05-09,29,1555
2020-05-09,30,3
2020-05-09,31,2776
2020-05-09,32,782
2020-05-09,33,582
2020-05-09,34,13680
2020-05-09,35,1046
2020-05-09,36,20145
2020-05-09,37,2890
2020-05-09,38,311
2020-05-09,39,4362
2020-05-09,40,639
2020-05-09,41,525
2020-05-09,42,8066
2020-05-09,44,1700
2020-05-09,45,1042
2020-05-09,46,805
2020-05-09,47,2107
2020-05-09,48,7477
2020-05-09,49,1118
2020-05-09,50,35
2020-05-09,51,5458
2020-05-09,53,1671
2020-05-09,54,138
2020-05-09,55,2279
2020-05-09,56,74
2020-05-09,60,0
2020-05-09,66,6
2020-05-09,69,2
2020-05-09,72,416
2020-05-09,78,2
2020-05-09,US,177011
2020-05-16,01,2006
2020-05-16,02,10
2020-05-16,04,2706
2020-05-16,05,831
2020-05-16,06,12167
2020-05-16,08,2258
2020-05-16,09,3719
2020-05-16,10,1270
2020-05-16,11,940
2020-05-16,12,4810
2020-05-16,13,4624
2020-05-16,15,8
2020-05-16,16,214
2020-05-16,17,16372
2020-05-16,18,3548
2020-05-16,19,2657
2020-05-16,20,1110
2020-05-16,21,1248
2020-05-16,22,2700
2020-05-16,23,240
2020-05-16,24,6434
2020-05-16,25,8190
2020-05-16,26,3723
2020-05-16,27,4179
2020-05-16,28,1745
2020-05-16,29,1048
2020-05-16,30,10
2020-05-16,31,2127
2020-05-16,32,642
2020-05-16,33,545
2020-05-16,34,7692
2020-05-16,35,1069
2020-05-16,36,15110
2020-05-16,37,3652
2020-05-16,38,384
2020-05-16,39,3777
2020-05-16,40,747
2020-05-16,41,452
2020-05-16,42,6625
2020-05-16,44,1445
2020-05-16,45,1130
2020-05-16,46,566
2020-05-16,47,2495
2020-05-16,48,9058
2020-05-16,49,965
2020-05-16,50,13
2020-05-16,51,6487
2020-05-16,53,1614
2020-05-16,54,147
2020-05-16,55,2248
2020-05-16,56,88
2020-05-16,60,0
2020-05-16,66,3
2020-05-16,69,5
2020-05-16,72,416
2020-05-16,78,1
2020-05-16,US,158270
